id,article_content,author,source,category,date_of_publication
2725,"Maioria dos senadores discursa a favor do impeachment; votação será às 11h. Dos 63 parlamentares que se pronunciaram nas 12 horas de sessão, 43 defenderam o afastamento definitivo da presidente afastada, enquanto 18 foram contrários.  BRASÍLIA - Dos 63 senadores que discursaram na sessão que começou no início da tarde desta terça-feira e encerrou às 2h36 da madrugada desta quarta-feira, 43 se declararam favoráveis ao impeachment da presidente afastada, Dilma Rousseff. Embora não tenha havido nos pronunciamentos um mínimo 54 apoios para condenar Dilma por crime de responsabilidade, proporcionalmente, houve manifestações entre os senadores para considerá-la culpada. O quorum para retirar Dilma do cargo – o maior de votações do Congresso – é de dois terços, ou 66,66% dos votos. Nos discursos, houve um aval ao afastamento definitivo de Dilma de 68,25% dos senadores. A sessão de pronunciamentos durou 12 horas e encerrou com 43 manifestações favoráveis de senadores ao impedimento, 18 contrárias e dois não declararam explicitamente seus respectivos votos (veja quadro abaixo). Ao todo, 18 senadores não participaram da fase de pronunciamentos. Ao final da sessão, o presidente do Supremo Tribunal Federal, Ricardo Lewandowski, que comanda o processo de impeachment, declarou encerrada a sessão e afirmou que o julgamento será retomado nesta quarta-feira às 11 horas com a última etapa. Votação. Nesta quarta-feira, no final da manhã, os 81 integrantes da Casa vão votar de forma final o impedimento da presidente e decidir se a petista merece ser condenada à cassação de seu mandato por crime de responsabilidade. Os 54 votos necessários para afastar Dilma já são dados como certos pelo governo do presidente em exercício, Michel Temer. O Placar do Impeachment, feito pelo Grupo Estado, mostra que 55 senadores já anunciaram que vão votar pelo afastamento. Se ela for condenada, Temer assume efetivamente o País até o final de 2018. Na sessão que começou na terça-feira, os debates ficaram polarizados. Os parlamentares apoiadores de Dilma repetiram a tese de que há um golpe de Estado para destituir a petista. Já os críticos da presidente afastada disseram que ela não dialogou com o Parlamento, cometeu ilícitos e que o processo é legitimado pelo STF, já que o presidente da Corte é também presidente do trâmite no Senado. O presidente do PSDB, senador Aécio Neves (MG), disse em seu discurso que Dilma não assumiu em seu discurso ao Senado “seus erros” e culpou a oposição pela desestabilização do País no período de seu governo. “Quiséramos nós poder ter essa força, não para desestabilizar, mas para ajudar o governo a corrigir rumos. Não, não é a oposição que é responsável pelos delitos cometidos”, disse o tucano. O líder do PMDB, Eunício Oliveira (CE), um dos senadores mais próximos do governo Michel Temer a discursar, assumiu a mesma linha do tucano. “A presidente não veio ontem, aqui, diante desta Casa, fazer uma autocrítica. Apesar das mais de dez horas em que aqui esteve e permaneceu neste plenário, falou com o seu público apenas para completar e concluir a sua brilhante biografia. Não inovou, ao contrário, repetiu os argumentos que já vinham sendo usados. Portanto, sem surpresa tanto em relação à coragem da presidente, quanto em relação ao seu distanciamento permanente deste Parlamento”, disse o peemedebista. Os aliados da petista saíram na defesa. O líder da oposição, Lindbergh Farias (PT-RJ), afirmou que a história vai reservar a Dilma “um lugar de honra”. “A senhora nunca vai precisar esconder o seu rosto, como esses que votam pelo impeachment. Viva Dilma Rousseff, viva a democracia”, disse. Golpe. Primeiro a falar, o senador Gladson Cameli (PP-AC) anunciou o voto a fator da condenação da petista e reacendeu a discussão:  “Não vejo como golpe lutar pelo cumprimento das leis e da constituição. (...) Golpe é mentir para ganhar as eleições”. O último a se pronunciar, o senador Romário (PSB-RJ), fez um curto discurso e também defendeu a saída definitiva de Dilma. Aliados de Dilma reagiram e reforçaram o discurso da presidente afastada, de que ela está sendo julgada pelo “conjunto da obra”. “E não adianta ficarem irritados porque nós usamos a expressão “golpe”. “Não somos nós apenas, é o mundo inteiro, é a opinião pública mundial, são os grandes órgãos da imprensa do mundo”, disse o líder do PT, Humberto Costa (PE). O petista disse ainda que o Congresso “nunca engoliu Dilma”. “Temos um golpe travestido de impedimento, cujo objetivo é tirar uma presidente democraticamente eleita e substituir o projeto que ela defende por uma política que já foi derrotada nas urnas quatro vezes seguidas. Quatro vezes seguidas”, disse Costa. Tucanos como os senadores Cássio Cunha Lima (PB) e Aécio Neves defenderam que o processo de impeachment de Dilma tem respaldo popular, pois o “povo foi às ruas” contra a gestão petista. Cunha Lima argumentou que caso o impedimento não prosperasse no Congresso, Dilma seria cassada pela Justiça Eleitoral. “E é preciso dizer – e dizer desde logo – que, se não fosse o impeachment, a presidente Dilma cairia por decisão do Tribunal Superior Eleitoral. Ela seria cassada pela Justiça Eleitoral, dado o volume de provas que lá já se encontram, provando que a eleição dela foi maculada”, afirmou. Diferente de segunda-feira, quando Dilma respondia perguntas dos congressistas, o plenário do Senado se manteve esvaziado durante os discursos de senadores. Muitos parlamentares permanecem em seus gabinetes ou no chamado ‘cafézinho’ da Casa e só entram no plenário próximo da hora de seu próprio pronunciamento. As galerias, que já foram ocupadas por uma claque de ex-ministros, pelo ex-presidente Luiz Inácio Lula da Silva e pelo compositor Chico Buarque também ficaram esvaziadas. Veja o posicionamento dos senadores que discursaram: FAVORÁVEIS Gladson Cameli (PP-AC) Antônio Anastasia (PSDB-MG) Ataídes Oliveira (PSDB-MG) Lucia Vania (PSB-GO) Lasier Martins (PDT-RS) Ronaldo Caiado (DEM-GO) Alvaro Dias (PV-PR) Antonio Valadares (PSB-SE) Dario Berger (PMDB-SC) José Medeiros (PSD-MT) Cassio Cunha Lima (PSDB-PB) Eduardo Amorim (PSC-SE) Aecio Neves (PSDB-MG) Magno Malta (PR-ES) Valdir Raupp (PMDB-RO) Ivo Cassol (PP-RO) José Aníbal (PSDB-SP) Garibaldi Alves (PMDB-RN) Paulo Bauer (PSDB-SC) Eunício Oliveira (PMDB-CE) Cidinho Santos (PR-MT) Flexa Ribeiro (PSDB-PA) Ricardo Ferraço (PSDB-ES) Benedito de Lira (PP-AL) Zezé Perrella (PTB-MG) Wilder Morais (PP-GO) Sérgio Petecão (PSD-AC) Hélio José (PMDB-DF) Rose de Freitas (PMDB-ES) Ana Amélia (PP-RS) Simone Tebet (PMDB-MS) Waldemir Moka (PMDB-MS) Pedro Chaves (PSC-MS) Reguffe (sem partido-DF) Fernando Bezerra (PSB-PE) Cristovam Buarque (PPS-DF) José Agripino (DEM-RN) Dalírio Beber (PSDB-SC) Tasso Jereissati (PSDB-CE) Eduardo Lopes (PRB-RJ) Davi Alcolumbre (DEM-AP) José Maranhão (PMDB-PB) Romário (PSB-RJ) CONTRÁRIOS Jorge Viana (PT-AC) Roberto Requião (PMDB-PR) Angela Portela (PT-RR) Fátima Bezerra (PT-RN) Lídice da Mata (PSB-BA) Gleisi Hoffmann (PT-PR) Vanessa Graziottin (PCdoB-AM) Humberto Costa (PT-PE) Regina Souza (PT-PI) José Pimentel (PT-CE) Paulo Paim (PT-RJ) Armando Monteiro (PTB-PE) Randolfe Rodrigues (Rede-AP) Lindbergh Farias (PT-RJ) Otto Alencar (PSD-BA) João Capiberibe (PSB-AP) Roberto Muniz (PP-BA) Elmano Férrer (PTB-PI) NÃO DECLARARAM Fernando Collor (PTC-AL) Acir Gurgacz (PDT-RO)","Ricardo Brito, Beatriz Bulla, Julia Lindner e Isabela Bonfim, O Estado de S.Paulo","http://politica.estadao.com.br/noticias/geral,mais-de-23-dos-discursos-de-senadores-sao-favoraveis-ao-impeachment,10000073108",politica,31 de agosto de 2016
1461,"A clínica nos EUA onde milionários desconectam’ filhos viciados em celulares e internet. Com diárias de R$ 5,4 mil, mansão tem vista para um dos principais cartões postais de San Francisco; Famílias contam não que têm uma refeição sequer com os filhos porque eles estão no Snapchat, diz diretora..  A maioria dos brasileiros precisaria se endividar bastante para comprar um iPhone X, vendido no país por quase R$ 8 mil. Nos Estados Unidos, no entanto, há quem pague mais de R$ 300 mil (ou 40 iPhones novos) só para conseguir manter os filhos longe do aparelho. Nos últimos cinco anos, com o crescimento do acesso a internet pelo celular, dezenas de clínicas de reabilitação surgiram nos arredores de megaempresas como Facebook, Twitter, Apple e Google no Vale do Silício, oferecendo tratamentos específicos para jovens que passam até 20 horas diárias encarando telas de cristal líquido. É o caso da Paradigm, uma mansão cercada por jardins e câmeras de segurança no ponto mais alto de uma colina em San Francisco, de frente para a ponte Golden Gate, principal cartão postal da região. Como acontece nos bairros californianos mais exclusivos, onde moram estrelas do cinema e altos executivos de empresas de tecnologia, não há calçadas na estrada que leva até a clínica, que abriga crianças e adolescentes entre 12 e 18 anos, internados pelos pais para abandonarem o vício pela internet. Sem placas de identificação e acessível só de carro, a Paradigm hospeda apenas oito jovens simultaneamente, em internações compulsórias que duram em média 45 dias, podendo chegar a 60, dependendo do grau de dependência e de fatores associados, como depressão, ansiedade e agressividade. O valor da diária impressiona tanto quanto os salões luxuosos e a banheira de hidromassagem com vista para o sol nascente na baía: US$ 1.633 dólares (R$ 5,4 mil) por noite. Dentro do casarão, celulares, laptops e tablets são proibidos e o acesso a computadores é limitado a aulas de reforço escolar, nas quais o acesso a redes sociais, aplicativos de mensagens instantâneas e pornografia é bloqueado - e qualquer tentativa é acompanhada de perto por professores e psicólogos. Com hora certa para acordar, estudar, fazer refeições e participar de uma bateria de terapias coletivas e individuais, a promessa da clínica é ""reprogramar"" os jovens para que eles possam reconstruir sua relação com a tecnologia e se reaproximar de familiares, estudos, amigos e tarefas ""offline"". ""Nós os desconectamos. Essa é a regra"", resume Danielle Kovac, diretora da clínica, à BBC Brasil. ""Eu diria que é um período de ajuste para as crianças. O mais bacana é ouvir muitas dizendo no final do tratamento: Obrigado, obrigado por não permitir que eu ficasse com meu telefone ou em redes sociais em um computador, eu fui capaz de realmente me concentrar em mim."" Citado pela primeira vez por um psiquiatra de Nova York durante os primórdios da rede, em 1995, o vício em internet não é uma doença oficialmente reconhecida nos Estados Unidos. Psicólogos e psiquiatras americanos se dividem: para alguns, o vício seria apenas um sintoma de outras síndromes, como paranoia e depressão, e não a causa delas. Para outros, ele seguiria características idênticas às de outras dependências já reconhecidas, como álcool e drogas. Mas países como Austrália, China, Itália e Japão reconhecem oficialmente o problema - na Coreia do Sul, por exemplo, a dependência pela internet foi classificada como ""problema de saúde pública"" e é tratada em hospitais públicos. No Brasil, o Sistema Único de Saúde (SUS) oferece tratamento integral e gratuito para transtornos como depressão e vícios em álcool e outras drogas, mas não tem serviços específicos sobre questões mentais ligadas à tecnologia. Para os diretores da Paradigm, em São Francisco, a internet pode agravar transtornos de humor e saúde mental, e serve como um ""refúgio seguro e anônimo"" que afasta os jovens de suas relações com o mundo real em um ciclo vicioso. ""Muitas vezes, vemos famílias contando que não tiveram nem refeição sequer com os filhos porque eles estão no Snapchat"", diz a diretora da clínica em San Francisco, citando jovens que passam até 20 horas diárias em redes sociais. Ela diz que o diagnóstico de dependência de internet repete o padrão de outros vícios. ""(É) quando começa a afetar outras áreas da vida, como sua vida social ou escola. Muitas vezes, vemos notas caindo porque as crianças estão no Facebook ou no Instagram durante a noite toda, então eles não conseguem acordar para ir o colégio nem se focar nos trabalhos escolares"", afirma. Ela conta que parte dos pacientes chega à clínica depois de abandonar a escola por causa do vício. Comportamentos como irritação quando o sinal da internet é interrompido, mentir ou esconder o uso de redes sociais e isolamento e distância da família, segundo a Paradigm, também seriam sinais de alerta. ""É muito importante que pais sejam capazes de determinar parâmetros. Talvez cortar o acesso a telas, computadores, iPads ou telefones antes da hora de dormir, ou das refeições, ou durante a escola"", diz Kovac, que defende a internação como melhor tratamento se as tentativas dos pais falharem. ""É certamente uma sensação diferente do atendimento sem internação, em que os jovens são levados ou dirigem até a terapia uma vez por semana, por uma hora. Aqui nós conseguimos viver o dia deles com eles e perceber quais são seus comportamentos-padrão. Isso nos traz informações úteis para os tratamentos."" Os cômodos na clínica em San Francisco são amplos e extremamente luxuosos - reproduzindo as características encontradas nas próprias casas da maioria dos jovens internados. Em um dos quartos, no entorno de uma lareira, três camas de casal se espalham cercados por janelões virados para o mar. ""A sensação de estou sozinho nessa é muito assustadora. Então, para eles (pacientes), saber que meu colega de quarto também está aqui, talvez por outra razão, mas podemos nos ajudar é muito, muito positivo"", diz Kovac. ""Se eles estiverem com dificuldades e não tiverem a melhor estrutura de apoio em casa - não é sempre este o caso, mas acontece às vezes -, aqui eles estão em uma espécie de família construída, que poderão acessar quando saírem daqui como apoio contínuo."" A clínica também oferece atividades para ex-pacientes e para familiares, ""reforçando laços"" e a continuidade do tratamento. Em relação ao processo terapêutico, a reportagem não conseguiu conversar com nenhum dos pacientes. Durante a visita à clínica, no entanto, uma jovem acabava de ser internada - o que foi percebido por gritos e choro alto se espalhando pelo casarão. Ao mesmo tempo, um rapaz de 17 anos tocava piano e um pequeno grupo se reunia numa das varandas para tomar café da manhã. A reportagem pergunta sobre eventuais sinais de abstinência da internet durante o tratamento. ""Há um nível de desconforto no começo, como aconteceria com qualquer um em uma situação nova, mas nós temos tanto apoio nesse lugar que usamos isso como informação para sermos capazes de ajudá-los: Por que você não me diz por que isso é desconfortável?. Usamos essas respostas como informação terapêutica"", diz Kovac. A diretora diz que a internação funciona como um botão de ""reset"" (ou reinício, reconfiguração) nas mentes dos pacientes. ""Depois que eles se desconectarem, vão voltar a acessar Facebook, Instagram, Twitter ou que seja de novo?"", pergunta Kovac, quando questionada sobre os objetivos do tratamento. Ela mesma responde: ""Bem, provavelmente. Mas, se eles estão aqui, um local que afeta as suas vidas, nossa expectativa é que se desconectem por tempo suficiente para que, quando voltarem para casa, estejam prontos para estabelecer limites para si mesmos e para suas famílias também."" Ela conta que a reação dos jovens ao se verem sem os celulares pode surpreender. ""Há pais que dizem que os filhos vão gritar quando os telefones forem tirados. Mas, em muitos casos, é uma surpresa agradável. Eles dizem ""Ok"". Muitas vezes os pais querem mudanças, mas os filhos também querem. Então vejo que nestes casos eles estão prontos para dizer Ok, é estranho, esquisito para mim, mas vou deixar meu telefone com minha mãe e talvez buscá-lo de novo quando eu sair."" Antes de deixar o local, entretanto, os jovens são levados a encarar uma rotina que combina conforto e muito trabalho. O dia na clínica começa às 7h, quando todos acordam para tomar café da manhã reunidos. ""Isso já pode ser um pouco diferente do que esses jovens estão acostumados em casa"", diz a diretora. ""Se houver medicações (prescritas pelos médicos particulares dos pacientes), nós damos as medicações neste horário"", continua Kovac. ""Começamos o dia de maneira positiva, comendo um café da manhã bom e balanceado, e depois fazemos um trabalho em grupo, de suporte mútuo, conduzido pela nossa equipe. Na sequência, os jovens fazem aulas de reforço escolar (""as escolas podem mandar os conteúdos que querem que sejam trabalhados, para que eles possam continuar estudando enquanto estão aqui""), depois almoçam e se dividem em diferentes grupos de trabalho. ""Eles podem trabalhar habilidades de enfrentamento de problemas, colaboração, comunicação, limites ou terapia artística e musical. Também há atividades recreativas, que podem ser fazer ginastica, escalada, ir à praia… fazer o sangue circular e talvez pegar um pouco de sol"", diz a diretora. O jantar é o momento para uma discussão em grupo sobre o dia, metas pessoais e expectativas para a manhã seguinte. ""Depois quebramos para atividades noturnas mais ligadas ao relaxamento, que podem ser ioga, acupuntura, meditações. E passamos documentários, às vezes."" Para a diretora, empresas como Facebook, Twitter e Snapchat ""certamente sabem o que estão fazendo para que, não apenas crianças, mas pessoas em geral, fiquem presas a certas coisas, com certos algoritmos para certos propósitos"". Ela pede mais atenção aos CEOs. ""Não tenho a resposta de como eles podem fazer isso, mas é preciso ter atenção com o que está acontecendo com a sociedade em geral. As pessoas estão conectadas demais a seus telefones e a internet."" Há menos de um mês, mais de cem especialistas e organizações internacionais de saúde infantil pediram ao Facebook que dê fim a seu recém-lançado aplicativo de mensagens voltado a crianças com menos de 13 anos, o Messenger Kids. Em carta aberta a Mark Zuckerberg, o grupo classificou o aplicativo como iniciativa ""irresponsável"" que visa estimular crianças pequenas - que não teriam maturidade para ter contas em redes sociais - a usar o Facebook. O Messenger Kids foi anunciado em dezembro como uma ""solução divertida e segura"" para que crianças conversem, via vídeo ou chat, com amigos e familiares. É uma versão simplificada do Messenger, que no entanto exige consentimento parental antes do uso e cujos dados gerados não são usados para publicidade dirigida. Em resposta à carta aberta, o Facebook afirmou que ""desde o lançamento, em dezembro, temos escutado de pais ao redor dos EUA que o Messenger Kids os ajuda a manter contato com seus filhos e que seus filhos mantenham contato com familiares, perto ou longe. Soubemos, por exemplo, que pais que trabalham à noite agora podem contar histórias de ninar para seus filhos; que mães em viagens profissionais estão tendo atualizações diárias de seus filhos enquanto estão longe"". Mas a carta aberta questiona a necessidade de o Facebook oferecer esse serviço. ""As crianças podem usar as contas dos pais no Facebook ou no Skype. Eles também podem simplesmente telefonar."" Os autores finalizam a carta apontando que ""seria melhor deixar as crianças pequenas em paz para que se desenvolvam sem as pressões derivadas do uso das redes sociais. A criação de crianças na era digital já é difícil o bastante. Pedimos que vocês não usem os enormes alcance e influência do Facebook para tornar esse trabalho ainda mais difícil"".","Por Ricardo Senra, BBC",https://g1.globo.com/mundo/noticia/a-clinica-nos-eua-onde-milionarios-desconectam-filhos-viciados-em-celulares-e-internet.ghtml,tv_celebridades,16/02/2018 08h39
3068,"Com suspensão da nomeação,  Lula perde o foro privilegiado e pode ser preso a qualquer momento.  Com a liminar suspendendo o ato de posse de Lula,  o petista perde (temporariamente) o foro privilegiado.  Lula passa a ter foro de cidadão comum como deve ser e continuará a responder,  em primeira instância,  por todos os crimes praticados. Segundo liminar do juiz Itagiba Catta Preta Neto,  ""existem indícios de cometimento de crime de responsabilidade pela presidente da República,  Dilma Rousseff",,https://www.diariodobrasil.org/com-suspensao-da-nomeacao-lula-perde-o-foro-privilegiado-e-pode-ser-preso-a-qualquer-momento/,politica,17/03/2016
1627,"Janot diz a Cármen Lúcia que tem intenção de pedir urgência para a Lava Jato no STF. Procurador-geral da República se reuniu nesta segunda (23) com a presidente do STF na sede do tribunal; a magistrada ainda não definiu se homologará delações da Odebrecht durante o recesso..  O procurador-geral da República, Rodrigo Janot, comunicou à presidente do Supremo Tribunal Federal (STF), ministra Cármen Lúcia, que tem a intenção de pedir urgência na Corte ao processo da Lava Jato. Na tarde desta terça, o procurador protocolou pedido para que o Supremo dê agilidade ao processo de homologação da delação dos 77 executivos e ex-executivos da empreiteira Odebrecht no âmbito da Operação Lava Jato. O chefe do Ministério Público se reuniu com a magistrada nesta segunda-feira (24) na sede do tribunal. Oficialmente, Janot foi ao STF prestar condolências a Cármen Lúcia em razão da morte do ministro Teori Zavascki. O relator da Lava Jato morreu na última quinta (19) em um acidente aéreo em Paraty (RJ). No entanto, segundo a GloboNews apurou, eles discutiram cenários para o futuro dos processos da Lava Jato no STF. Pelo artigo 68 do regimento interno da Suprema Corte, se o Ministério Público pedir, os processos poderão ser redistribuídos pela presidente do tribunal. Cármen Lúcia ainda não decidiu se homologará ela mesma as delações de 77 executivos e ex-dirigentes do Grupo Odebrecht. A ministra avalia, por exemplo, homologar parte das delações. Além da reunião com Janot, a presidente do Supremo passou a segunda-feira conversando com outros ministros do tribunal e com assessores para decidir, até o final do recesso do Judiciário, sobre as próximas etapas da Lava Jato. Cármen Lúcia autorizou na noite desta segunda que os juízes auxiliares do gabinete de Teori prossigam os trabalhos nas delações premiadas de executivos da Odebrecht. A magistrada tomou a decisão em razão de ela ser a plantonista do Supremo durante o recesso do Judiciário e diante da urgência do tema, uma vez que há delator preso. Com a morte, os juízes, que tinham delegação do ministro para atuarem no caso, tiveram os trabalhos paralisados. Para esta semana, uma série de depoimentos de delatores já estava marcada. Com a decisão de Cármen Lúcia, a agenda será retomada e ficam mantidos depoimentos que estavam previstos. A presidente do STF ainda terá que decidir sobre o que fazer em relação à relatoria da Operação Lava Jato. Ou seja, quem será o ministro que vai substituir Teori na função para analisar pedidos de prisão, abertura de inquérito ou buscas envolvendo políticos, por exemplo. Pelo regimento interno da Corte, há diversas possibilidades sobre o relator, como sorteio entre os ministros que atuam atualmente no Supremo. A decisão de autorizar o prosseguimento da Lava Jato dá mais tempo para que Cármen Lúcia decida quem comandará no tribunal os processos que investigam o esquema de corrupção que atuava na Petrobras.","Por Andréia Sadi*, GloboNews, Brasília",https://g1.globo.com/politica/operacao-lava-jato/noticia/janot-diz-a-carmen-lucia-que-tem-intencao-de-pedir-urgencia-para-a-lava-jato-no-stf.ghtml,politica,24/01/2017 11h47
1580,"Em uma simples frase Sérgio Moro humilha Dias Toffoli.  Josias de Souza, colunista do UOL, questionou o juiz Sérgio Moro sobre as críticas feitas por pessoas pertencentes ao alto escalão jurídico.  Vamos explicar melhor: A pergunta de Josias (para Moro) era mais ou menos o seguinte: ""O que o sr. acha do comportamento do Ministro Dias Toffolli (do STF) que vive criticando as ações da Lava-Jato e as operações da PF?"" Moro respondeu : ""Somos muito zelosos com o devido processo legal. A gente segue a lei e outros seguem a política."" Ou seja, Moro disse o seguinte: Faço JUSTIÇA e não faço POLÍTICA ! Não podemos esquecer que o Ministro Dias Toffoli foi citado por Léo Pinheiro da OAS, porém teve a delação descartada pelo PRG Rodrigo Janot. Te cuida sr. Toffoli [...] seus dias podem estar contados.",,https://www.diariodobrasil.org/em-uma-simples-frase-sergio-moro-humilha-dias-toffoli/,politica,14/02/2017
1075,"O diálogo vergonhoso de Temer e Joesley: ""Funcionou super bem ... eu venho aqui onze horas, meia noite..."". .  Para quem ouve a gravação abaixo, não resta a menor dúvida de que Temer indicou o ex-deputado Rodrigo Rocha Loures como seu intermediário em futuros encontros ""financeiros"" com Joesley Batista. Loures recebeu R$ 500 mil em propinas numa mala que ele mesmo devolveu à PF após ser flagrado por câmeras. Um detalhe assustador é que o executivo da JBS e delator Ricardo Saud confirmou que seria entregue 1 mala por semana .... é isso mesmo que você leu ... uma mala de R$ 500 mil por semana em troca de favores para Joesley em órgãos do governo (especificamente o CADE). abaixo a transcrição do áudio em que Temer e Joesley citam Rocha Loures: Joesley: (Inaudível) Eu queria falar como é que é, pra falar contigo, qual é a melhor maneira, porque eu vinha falando através do Geddel, eu não vou lhe incomodar, evidentemente... Joesley: Eu sei disso, por isso é que.. Temer: (Inaudível) É o Rodrigo. Joesley: É o Rodrigo? Então ótimo. Temer: (Inaudível) passar para o Meirelles (inaudível) da mais estrita confiança. Joesley: Prefiro combinar assim, se for alguma coisa que eu precisar eu falo com o Rodrigo, se for assunto desses aí... Temer: (Inaudível) Joesley: Funcionou super bem à noite ...  onze horas da noite, meia noite, dez e meia ... eu venho aqui, a gente conversa uns dez minutinhos, uma meia horinha e vai embora.",,https://www.diariodobrasil.org/o-dialogo-vergonhoso-de-temer-e-joesley-funcionou-super-bem-eu-venho-aqui-onze-horas-meia-noite/,politica,28/06/2017
1249,"Empresa de inteligência americana alerta: ""O mundo deve estar preparado para uma nova guerra"".  O fundador da empresa de inteligência norte-americana Stratfor, George Friedman, disse em entrevista à publicação da Business Insider que o mundo deve estar preparado para uma nova grande guerra.  De acordo com Friedman, não houve um único século na história mundial sem houvesse uma guerra que ""colocasse em choque toda a ordem mundial"". ""A Guerra dos Sete Anos na Europa, as guerras napoleônicas do século XIX, as grandes guerras mundiais  cada século teve um conflito específico. ""Quer apostar que neste século não haverá algo? Aceitarei"", disse o analista de inteligência. Friedman explicou como começam as tais guerras sistêmicas. Quando países como a Alemanha, Rússia e China entram em decadência, o seu lugar é ocupado por outros. O perigo desta situação é que os novos países ""ainda não atingiram o equilíbrio"". ""Em 1871, foi a reunificação da Alemanha que causou um ""inferno"". No início do século XX, o Japão aumentou o seu poderio e depois tornou-se em um caos"", exemplificou. ""Agora também observamos uma outra mudança sistêmica. Estejam preparados para uma guerra!"", concluiu Friedman. Na sua opinião, a mesma situação descrita de substituição da liderança de uns países por outros não é perigosa. O que é perigoso é a posição que os novos países assumem. Friedman explica que os territórios principais onde podem ser iniciados conflitos são o Japão, a Polônia e a Turquia. São os países que provavelmente substituirão as potências que estão perdendo a sua influência. Assim, Friedman prediz conflitos no Oriente Médio e na Europa Oriental, além de uma guerra marítima entre o Japão e os EUA. Ao mesmo tempo, na sua opinião, há pequena probabilidade de um país usar armas nucleares contra o inimigo. Seria a Coréia do Norte? libertar.in",,https://www.diariodobrasil.org/empresa-de-inteligencia-americana-alerta-o-mundo-deve-estar-preparado-para-uma-nova-guerra17/,sociedade_cotidiano,16/05/2017
503,"Blogueira louca ataca novamente e chama Marcela Temer de ""piranha de luxo"". .  A blogueira e socialite Day McCarthy, que provocou a ira dos internautas ao atacar a filha do ator Bruno Gagliasso com xingamentos racistas, parece não conhecer a palavra limite . Na última segunda-feira, McCarthy também ameaçou a cantora Anitta , alegando ter um vídeo no qual a artista estaria fazendo uso de drogas. Com a ""projeção"" que ganhou após o vídeo racista contra a pequena Titi, ela continuou com as agressões e a vítima do momento é a primeira dama do Brasil. No vídeo abaixo ela bate panela, ataca o presidente Temer e ofende gravemente Marcela. Aos 28 anos, a brasileira se casou com um italiano rico e foi com ele para os Estados Unidos [...] depois se mudou para o Canadá.",,https://www.diariodobrasil.org/blogueira-louca-ataca-novamente-e-chama-marcela-temer-de-piranha-de-luxo/,tv_celebridades,30/11/2017
2001,"A ""alma mais honesta de SP"" defende a ""alma mais honesta do país"": ""Se quiser,  pode usar minha casa ou minha fazenda"".  ""Nós temos que ter respeito pela biografia do Lula"".  ""Aquilo que estão dizendo sobre o ""apartamentozinho"" dele lá no Guarujá [...] eu tenho minha casa lá. Se o Lula quiser morar de graça,  pode ir,  não tem problema"" disse Maluf. E outra coisa: ""Se ele precisar de um sítio,  eu ofereço minha fazenda pra ele"" confira: (entrevista para a TV Folha)",,https://www.diariodobrasil.org/a-alma-mais-honesta-de-sp-defende-a-alma-mais-honesta-do-pais-se-quiser-pode-usar-minha-casa-ou-minha-fazenda/,tv_celebridades,01/11/2016
2526,"Após separação,  Andréia de Nóbrega diz que sofre ameaças do ex: ""Vou acabar com você"".  Andréia de Nóbrega,  atriz e ex-esposa do humorista Carlos Alberto de Nóbrega disse que sofria ameaças do marido.  Em entrevista para um programa da Rede Record,  Andréia revelou: ""Ele sentava no sofá e falava: Eu vou acabar com você"" . ""Esses 22 anos foram um vendaval"" continuou. O programa será exibido no próximo sábado (9/7). A separação do casal foi confirmada na semana passada pelo site UOL. Carlos Alberto disse que a mulher abandonou o quadro em que atuava na Praça É Nossa e o casal se separou devido a divergências profissionais e pessoais. O humorista disse que queria morar sozinho e Andréia não aceitava. informação do UOL",,https://www.diariodobrasil.org/apos-separacao-andreia-de-nobrega-diz-que-sofre-ameacas-do-ex-vou-acabar-com-voce-2/,tv_celebridades,07/07/2016
